instance,Median abs rel err (over time)
1,0.03703342858105557
2,0.04076171665989367
3,0.052132932051005706
4,0.03560704529119178
5,0.047063594056232116
6,0.02303248779323723
7,0.11345915699021447
8,0.07739264510445656
9,0.06263504465143578
10,0.05276611080315895
11,0.032514287416445554
12,0.11441325583701543
13,0.05749367457548214
14,0.09727447808360695
15,0.016228848371387685
16,0.027565547307405187
17,0.06348042099831976
18,0.047296136092231045
19,0.059772558895827894
20,0.02412540725768461
21,0.017352675838796662
22,0.03545391523785686
23,0.029420621362787534
24,0.0433016926626232
25,0.025313403128260657
26,0.051348874435693595
27,0.04179094823784625
28,0.08722126151548358
29,0.016050727676514186
30,0.030030371713963944
31,0.04429911122309996
32,0.056975838870311546
33,0.03312987153584802
34,0.002252566322439609
35,0.04323365730355008
36,0.06023965862187511
37,0.024878303497268293
38,0.036630016015356676
39,0.04784447330881343
40,0.035622350096873964
41,0.08232795415669178
42,0.03376536889950778
43,0.007634946627141334
44,0.030985452822333597
45,0.10551567628723293
46,0.011554085254008802
47,0.1516941847061036
48,0.020250750380933845
49,0.1590419884957001
50,0.06665010148912928
51,0.028787287466439805
52,0.036887698690233395
53,0.07945845211982284
54,0.1064907249723093
55,0.035025826278922895
56,0.041772968197171335
57,0.034641678183909605
58,0.028898179374892044
59,0.04149538605562118
60,0.035602486496651105
61,0.03597588416372173
62,0.06399515072729327
63,0.08681057018389013
64,0.05507415324738429
65,0.06983838551225707
66,0.0348390700710932
67,0.055306162286093495
68,0.03840992565176873
69,0.03500092380730166
70,0.014770476447498671
71,0.04956583585908876
72,0.10914991890423204
73,0.017876888159685335
74,0.03150131780019465
75,0.007136378685466224
76,0.01412965970228195
77,0.015637343962113054
78,0.0368192832375355
79,0.02489759631111034
80,0.13847951233147587
81,0.03214871032334947
82,0.048276614202351326
83,0.14131244752414365
84,0.0896716390527971
85,0.08996415410335659
86,0.09053639481107154
87,0.06773478465799317
88,0.02998561611036708
89,0.014970287549644487
90,0.04851126990513342
91,0.011445594032330975
92,0.030124719411967718
93,0.060852486011173934
94,0.04386995589569806
95,0.027953382907886393
96,0.03231190596790215
97,0.11539585019270808
98,0.09479565635539244
99,0.09413181568668065
100,0.0797107788950046
101,0.04389391002044085
102,0.027128799350935345
103,0.016162146635680788
104,0.05131500564435695
105,0.047331664055163924
106,0.12680663509350545
107,0.054276136175694586
108,0.04470419695545974
109,0.09035449251606145
110,0.05691723609292894
111,0.03137137622676073
112,0.027651950185077965
113,0.0677353792634306
114,0.1311138722833045
115,0.03646922816156432
116,0.0492782275118639
117,0.11524642697646845
118,0.029669499005972093
119,0.04031508957303567
120,0.04116031386435752
121,0.022899957419410553
122,0.07926710561960082
123,0.06421736802043779
124,0.06964611932154746
125,0.11485195023305378
126,0.05888387850205318
127,0.1521540111865195
128,0.0856962812066054
129,0.020512976546772886
130,0.03622182798996734
131,0.029731319206526968
132,0.011552120432559692
133,0.08420282510217189
134,0.03789456834702892
135,0.03408336114655125
136,0.032499379253179764
137,0.0223562900112764
138,0.058278558481777605
139,0.010995846821099695
140,0.05736078584745921
141,0.0346074990917318
142,0.012467041461842049
143,0.060153982833173
144,0.14433425982240283
145,0.04433233490210421
146,0.03138548439066521
147,0.1525620274111545
148,0.07529874915186666
149,0.11263738134232787
150,0.027089154806849237
151,0.011573210938206662
152,0.04549941473635991
153,0.051491151977130195
154,0.12853988028220917
155,0.09636015956223429
156,0.03925908699827929
157,0.006130338115495272
158,0.056870691314447865
159,0.01028068286868299
160,0.025576425247699118
161,0.027243582061709713
162,0.04237750237420673
163,0.034264181244289274
164,0.025088465801577323
165,0.03271132776363678
166,0.007538042999293464
167,0.08342082660834987
168,0.048301657968996325
169,0.028406731301723623
170,0.08447511651012338
171,0.0591529299091785
172,0.009515995609000478
173,0.03802280992800135
174,0.041145563047264286
175,0.008449883555421058
176,0.08882931764998658
177,0.03781658134729747
178,0.037933339843092835
179,0.04116084143929372
180,0.014276572277273483
181,0.07061985534665502
182,0.045105646091691445
183,0.022592944752783013
184,0.04103582386684122
185,0.08551345870137193
186,0.032703631266540696
187,0.014953048531555563
188,0.076825689072887
189,0.07058942143608904
190,0.01913985051108571
191,0.15088132230586618
192,0.04683507007703425
193,0.01911432520241852
194,0.07446669771994384
195,0.03947527821208291
196,0.06359225175054542
197,0.07367811689001728
198,0.09856761749571785
199,0.10488309965083041
200,0.06523070448829155
201,0.028450590395164635
202,0.010669755655611242
203,0.051596585821038626
204,0.042312558470163256
205,0.07843431386424181
206,0.08859495195672146
207,0.20825526797196564
208,0.018644616524185156
209,0.03125298342634269
210,0.11011227366565249
211,0.012246788217865994
212,0.036782410607513694
213,0.14628665979892502
214,0.07723798348706559
215,0.07792362992018412
216,0.08923523892638341
217,0.04975497757416313
218,0.04042059965369407
219,0.13727955864509744
220,0.035413393543763036
221,0.0783990723237433
222,0.015490422885195747
223,0.060590185280499254
224,0.06633090153559865
225,0.020912829535533244
226,0.073480904297521
227,0.04647152938452512
228,0.040689578384797066
229,0.02751900245230391
230,0.14654755494580093
231,0.021479536811599247
232,0.004457741844445475
233,0.024570629401474607
234,0.20611612337439916
235,0.010026116095724598
236,0.016783260125464907
237,0.040080893174360185
238,0.02781866451897569
239,0.036597959406717076
240,0.02491187254679089
241,0.023257334167359853
242,0.10984407706174368
243,0.04110840488337633
244,0.11349699179592203
245,0.10548337824820946
246,0.030346821419410377
247,0.018314508075594038
248,0.02739310024328294
249,0.1456507398587989
250,0.060970868713009455
251,0.07241420863156064
252,0.16128227956445343
253,0.004591526253654587
254,0.016979187487851908
255,0.12943165622696212
256,0.004093526471498524
257,0.003941894462644523
258,0.0754870227383823
259,0.0725585309887981
260,0.07253960610701857
261,0.11083205806827912
262,0.010977569408226218
263,0.014428165965781697
264,0.10173081182472872
265,0.10843614410060146
266,0.01377938130921412
267,0.03373426755121045
268,0.03532038490929505
269,0.027447444437836165
270,0.03561924084066981
271,0.07912035060436758
272,0.025591780831504995
273,0.11667090336297198
274,0.11587343350256392
275,0.09397037731698721
276,0.036763775677033816
277,0.03923069534921404
278,0.10884762103386883
279,0.04363958776299387
280,0.01339719384797917
281,0.05814504935518642
282,0.10746242874367785
283,0.05677177870323494
284,0.014899519148318425
285,0.027977861959024918
286,0.1046439816105541
287,0.022514619160054712
288,0.08073479075124082
289,0.1229362737672536
290,0.03813479126771367
291,0.10341161274778221
292,0.038911538850484276
293,0.1612208541181817
294,0.11108911030524934
295,0.035309309459177915
296,0.03386634102785144
297,0.11177390550720188
298,0.03769182027056334
299,0.07806445406208155
300,0.010088422967455185
301,0.0685007717615044
302,0.09985508116483427
303,0.03279204410944167
304,0.020384571989812625
305,0.0668713155595417
306,0.09006501610277272
307,0.01747678474465915
308,0.037569502530341595
309,0.14854088874236457
310,0.02077577506425044
311,0.06484923314269328
312,0.08835717115187128
313,0.02480232736240958
314,0.03467723707605179
315,0.18336097980507457
316,0.012208983266795419
317,0.03693846159767235
318,0.02796245786160632
319,0.10181113979122072
320,0.04583099221175007
321,0.02921673553986414
322,0.04293988374172731
323,0.00970611599361634
324,0.17714163187366794
325,0.05270652000330496
326,0.027866078935569895
327,0.05087919614114092
328,0.02754735579088226
329,0.030525715040941048
330,0.01995123199713463
331,0.012629255827649545
332,0.023779229417167126
333,0.1044621985437392
334,0.05424211006763441
335,0.10131496784124616
336,0.10730812990771357
337,0.0013143469130550787
338,0.039093881811166166
339,0.09023493406865316
340,0.04293644078419041
341,0.09335776154056061
342,0.06963300987083475
343,0.14690338514450374
344,0.07902109531132508
345,0.014426799697948293
346,0.036740788111064016
347,0.015405291578975812
348,0.03791154300003935
349,0.08936046972724754
350,0.0809410030634814
351,0.07059831701749991
352,0.10393806753885143
353,0.006745918239081794
354,0.11077131258392889
355,0.027227304412734153
356,0.012183304963664033
357,0.08314935138117728
358,0.02347794442612444
359,0.02580654241482313
360,0.039570909348900535
361,0.022531407304564134
362,0.08536844907786445
363,0.02302615751387712
364,0.10821388024089687
365,0.052178924027880026
366,0.029019735007313332
367,0.0159869114213624
368,0.04904751860998677
369,0.12747338379158027
370,0.02068432671510153
371,0.010045654755323145
372,0.03192514631971416
373,0.042682917124335744
374,0.09549254454625482
375,0.0958349551135092
376,0.022250056466510883
377,0.08366107700603535
378,0.08019021694026349
379,0.10548854910218089
380,0.09100228280483144
381,0.03253019944489273
382,0.05653985922663289
383,0.15457169989191016
384,0.05737023696807849
385,0.08917181699569376
386,0.05875697168515792
387,0.053383045456110896
388,0.02419889725238769
389,0.015829107792965688
390,0.01868007255723193
391,0.08860956770815556
392,0.06062010875770785
393,0.07698720739116822
394,0.0712272060183202
395,0.0820525857629504
396,0.10056442153511334
397,0.022437403248943014
398,0.05164295099821377
399,0.19908701317010324
400,0.04419948550231086
401,0.07118988159755502
402,0.022566138547828945
403,0.05918307970110151
404,0.02829547601752659
405,0.11055123996982931
406,0.08670322662242427
407,0.01917310777901482
408,0.05742929489705638
409,0.023512513595259518
410,0.048981924516197727
411,0.07237553816774103
412,0.03311924140678445
413,0.037618711499276314
414,0.10753141991923645
415,0.0266992970000132
416,0.04224462997923682
417,0.09064478272399948
418,0.03343207875668554
419,0.01482437429657737
420,0.05046703840733481
421,0.07470152979062109
422,0.032795971754924956
423,0.0923349333955621
424,0.10387082278764206
425,0.10069292446996356
426,0.12375436857623476
427,0.09599207665434131
428,0.05974021668867317
429,0.051884703951792496
430,0.03409936811147224
431,0.026999021611652456
432,0.08094491143739957
433,0.01783696877707029
434,0.010469635922738241
435,0.012655838931093219
436,0.016166748015994943
437,0.042292235506989545
438,0.052293759728231345
439,0.01216794414400902
440,0.10204407415119432
441,0.118196325415325
442,0.019346615103982858
443,0.021882958206970518
444,0.09868258852714988
445,0.015578914996555398
446,0.013777238054565703
447,0.13366138768395336
448,0.07877844685842939
449,0.0915100981232198
450,0.039513628337723886
451,0.004387067800533478
452,0.018306803090334056
453,0.042412494391866465
454,0.008374677210514398
455,0.035276756183719976
456,0.03710820001128663
457,0.008379075272244348
458,0.12403979023347236
459,0.1119295261947576
460,0.03336423658933557
461,0.07295001610209892
462,0.09781535780136164
463,0.009082237778343171
464,0.04580599058511478
465,0.039981820544538985
466,0.02334623433240843
467,0.04537071749875708
468,0.07202112833263247
469,0.17386265570504952
470,0.08218822754395426
471,0.06108644805835677
472,0.015467598257452354
473,0.03267307739746666
474,0.14728305772774164
475,0.07631502075492289
476,0.02129467240171582
477,0.035840725021409336
478,0.04382922711411321
479,0.04161605810764983
480,0.008715437680540564
481,0.03168252076094323
482,0.0651850851038382
483,0.029911293943282912
484,0.05589763056207421
485,0.12119090853783657
486,0.05622291001606956
487,0.08374105486570452
488,0.01480973349828069
489,0.06523541619659359
490,0.14926338914590564
491,0.004109555391769494
492,0.04833642630372186
493,0.048180062464133644
494,0.06684051152467903
495,0.099446935418108
496,0.0063211267730073056
497,0.026902896761064724
498,0.06567358265449783
499,0.12665371351767635
500,0.11019520508356768
501,0.020433293453430493
502,0.042669413017469626
503,0.054201850768725565
504,0.07578590962729366
505,0.07436773238006658
506,0.03219391507211032
507,0.059548395783114653
508,0.030119320374449123
509,0.040562912579900204
510,0.009590369125144957
511,0.043013931043264314
512,0.09254032809664237
513,0.058390589980228655
514,0.08324152982474428
515,0.05757992015731059
516,0.04872014986979226
517,0.05757812202901144
518,0.025193265831512813
519,0.07994049818818112
520,0.04684978764141176
521,0.028254978515667002
522,0.056590942799784875
523,0.03131085893151849
524,0.020362626659332847
525,0.014214406298576985
526,0.03351393630018408
527,0.04047066311196343
528,0.022310736652454824
529,0.017457599253507535
530,0.06015444040212672
531,0.04837101592079909
532,0.020231130283680135
533,0.04133847234565004
534,0.06832773733049588
535,0.028530457485498026
536,0.06851614272347936
537,0.031861778057692094
538,0.07610865780865411
539,0.077902638536952
540,0.04113382400521298
541,0.032388679552006513
542,0.014974812275782658
543,0.03183446487366948
544,0.049667701244086954
545,0.03970420069424208
546,0.08857012716879789
547,0.0672127483668915
548,0.0366972333251343
549,0.10861333793687483
550,0.05107621752627994
551,0.07138472638911839
552,0.02281734666554603
553,0.05192032336691923
554,0.04737318440995819
555,0.06670086259914468
556,0.027072628613100867
557,0.04772604423183383
558,0.03388648315698088
559,0.02962530270124338
560,0.06755548548732918
561,0.015419118138769321
562,0.034323208297101386
563,0.056024028734536865
564,0.06775580531331721
565,0.06621673649519588
566,0.07223219363910091
567,0.03736577291757824
568,0.042201166228067855
569,0.06277429591321791
570,0.019161472304078452
571,0.015114245610276706
572,0.0512008657925494
573,0.02368857233857508
574,0.1318983684576528
575,0.1351076445036206
576,0.05607882024492393
577,0.023270647319548053
578,0.038421040471463656
579,0.048181930023925346
580,0.06283687481540864
581,0.07178671424134092
582,0.03759653010401998
583,0.02180207220505083
584,0.010772898327460742
585,0.027933287202242675
586,0.020017764140849353
587,0.11336959382127923
588,0.10455027564546308
589,0.04565064084705621
590,0.039952148388207015
591,0.027874186280151193
592,0.014936620614821875
593,0.034797917860310515
594,0.06955558204558404
595,0.04465711701924109
596,0.06329560450004837
597,0.05506446165084025
598,0.012716909334969825
599,0.04483026220711479
600,0.09110138342718119
601,0.01816259341812023
602,0.025454249377922542
603,0.051473280182108845
604,0.04686319943586212
605,0.11659022805112938
606,0.07253530926639311
607,0.0221892403146281
608,0.08140729532443186
609,0.1284963913099295
610,0.11633847723800148
611,0.03232999960695295
612,0.06557714219621112
613,0.026617996024395928
614,0.009787140411152948
615,0.04345363664638033
616,0.019767580700060062
617,0.06065558515106993
618,0.06149805676067263
619,0.06282564907716853
620,0.11033947685410304
621,0.04974647990018519
622,0.05309478719763349
623,0.020009086426496656
624,0.1362165611246723
625,0.08148441646679282
626,0.10610813998792962
627,0.07742591554131711
628,0.032245962750062945
629,0.07407635819492053
630,0.02492649745225176
631,0.03363483322752821
632,0.07405546455985779
633,0.02158865127407843
634,0.024039843898323164
635,0.03966850106667276
636,0.04935074382854364
637,0.07808833636636923
638,0.056864924420672536
639,0.1650603003254077
640,0.10513997649719768
641,0.018489760825881548
642,0.03416882424955804
643,0.046984845264000874
644,0.03141339920013757
645,0.035100933023898585
646,0.011638942606522127
647,0.10412606117119047
648,0.07911795951652668
649,0.0447958779994974
650,0.06130415940087419
651,0.0748504677055433
652,0.01889327849696598
653,0.0575834998449316
654,0.031750278341487116
655,0.02128532281848592
656,0.08199992999777095
657,0.03362464643158401
658,0.038183654351912615
659,0.023057571102686397
660,0.028016904229295533
661,0.05964899831816357
662,0.05097800122442942
663,0.026129265981255968
664,0.037533870710222156
665,0.05944618632837541
666,0.04271920830753336
667,0.042709477865341954
668,0.021442771895697252
669,0.07161082533279495
670,0.005652614503726467
671,0.05873623651804677
672,0.034003401965159066
673,0.03333686661711694
674,0.03661765457977197
675,0.030006603185520564
676,0.05466990969310572
677,0.006513039007268908
678,0.03596794607127903
679,0.032912904370707034
680,0.1034930414575295
681,0.003945012512086584
682,0.028782851230290583
683,0.0680978750900968
684,0.02794759690438193
685,0.06357252821069163
686,0.09565579515547262
687,0.03829910766342395
688,0.02139302109634872
689,0.04899875420939229
690,0.04962778526192302
691,0.012542085352689544
692,0.0480271604636802
693,0.11349573917313308
694,0.06390187254563577
695,0.048954478715958254
696,0.02726221735473447
697,0.03672164600578785
698,0.07519403232159343
699,0.03598165199240097
700,0.03447537636433365
